user,latitud,longitud,pot_db,fecha,imsi,test_name
andres,-17.334818,-66.255386,16.985714285714288,2021-10-20 23:55:32.885502+00:00,736010912233332,
andres,-17.335334,-66.256048,18.642857142857142,2021-10-20 23:55:32.885502+00:00,736010912233332,
andres,-17.335592,-66.256585,17.400000000000002,2021-10-20 23:55:32.869878+00:00,736010912233332,
andres,-17.335753,-66.257021,19.057142857142857,2021-10-20 23:55:32.869878+00:00,736010912233332,
andres,-17.335844,-66.257258,18.22857142857143,2021-10-20 23:55:32.869878+00:00,736010912233332,
andres,-17.335984,-66.257667,18.22857142857143,2021-10-20 23:55:32.854251+00:00,736010912233332,
andres,-17.33611,-66.258066,21.12857142857143,2021-10-20 23:55:32.854251+00:00,736010912233332,
andres,-17.336221,-66.258549,24.02857142857143,2021-10-20 23:55:32.854251+00:00,736010912233332,
andres,-17.336269,-66.258904,22.371428571428574,2021-10-20 23:55:32.854251+00:00,736010912233332,
andres,-17.336321,-66.259426,24.02857142857143,2021-10-20 23:55:32.838624+00:00,736010912233332,
andres,-17.336357,-66.259854,24.442857142857143,2021-10-20 23:55:32.838624+00:00,736010912233332,
andres,-17.336406,-66.260317,24.857142857142858,2021-10-20 23:55:32.838624+00:00,736010912233332,
andres,-17.336396,-66.260737,24.02857142857143,2021-10-20 23:55:32.822999+00:00,736010912233332,
andres,-17.336413,-66.261212,24.442857142857143,2021-10-20 23:55:32.822999+00:00,736010912233332,
andres,-17.336433,-66.261487,22.371428571428574,2021-10-20 23:55:32.822999+00:00,736010912233332,
andres,-17.336686,-66.261951,22.371428571428574,2021-10-20 23:55:32.822999+00:00,736010912233332,
andres,-17.336897,-66.262299,23.614285714285717,2021-10-20 23:55:32.816492+00:00,736010912233332,
andres,-17.337041,-66.262507,23.200000000000003,2021-10-20 23:55:32.816492+00:00,736010912233332,
andres,-17.337288,-66.262874,26.514285714285716,2021-10-20 23:55:32.800866+00:00,736010912233332,
andres,-17.337582,-66.26324,24.442857142857143,2021-10-20 23:55:32.800866+00:00,736010912233332,
andres,-17.337688,-66.263541,23.614285714285717,2021-10-20 23:55:32.800866+00:00,736010912233332,
andres,-17.337768,-66.263855,27.75714285714286,2021-10-20 23:55:32.800866+00:00,736010912233332,
andres,-17.337785,-66.264495,21.95714285714286,2021-10-20 23:55:32.785240+00:00,736010912233332,
andres,-17.337765,-66.264991,22.371428571428574,2021-10-20 23:55:32.785240+00:00,736010912233332,
andres,-17.337792,-66.265485,26.92857142857143,2021-10-20 23:55:32.785240+00:00,736010912233332,
andres,-17.337765,-66.266127,26.92857142857143,2021-10-20 23:55:32.769614+00:00,736010912233332,
andres,-17.337752,-66.266672,29.0,2021-10-20 23:55:32.753988+00:00,736010912233332,
andres,-17.337712,-66.267145,26.514285714285716,2021-10-20 23:55:32.716229+00:00,736010912233332,
andres,-17.337468,-66.267894,19.885714285714286,2021-10-20 23:55:32.684977+00:00,736010912233332,
andres,-17.337214,-66.268288,23.614285714285717,2021-10-20 23:55:32.638099+00:00,736010912233332,
andres,-17.336904,-66.26842,16.15714285714286,2021-10-20 23:55:32.584711+00:00,736010912233332,
andres,-17.336314,-66.268427,20.3,2021-10-20 23:55:32.584711+00:00,736010912233332,
andres,-17.336105,-66.268424,21.542857142857144,2021-10-20 23:55:32.569085+00:00,736010912233332,
andres,-17.336206,-66.268256,22.371428571428574,2021-10-20 23:55:32.569085+00:00,736010912233332,
andres,-17.336191,-66.267439,19.47142857142857,2021-10-20 23:55:32.569085+00:00,736010912233332,
andres,-17.336143,-66.267088,24.02857142857143,2021-10-20 23:55:32.553459+00:00,736010912233332,
andres,-17.33644,-66.266868,27.75714285714286,2021-10-20 23:55:32.553459+00:00,736010912233332,
andres,-17.336823,-66.266885,25.685714285714287,2021-10-20 23:55:32.553459+00:00,736010912233332,
andres,-17.337321,-66.266898,26.514285714285716,2021-10-20 23:55:32.553459+00:00,736010912233332,
andres,-17.337796,-66.266903,24.02857142857143,2021-10-20 23:55:32.537834+00:00,736010912233332,
andres,-17.338233,-66.266936,26.1,2021-10-20 23:55:32.537834+00:00,736010912233332,
andres,-17.338522,-66.266939,24.857142857142858,2021-10-20 23:55:32.537834+00:00,736010912233332,
andres,-17.338586,-66.266923,25.685714285714287,2021-10-20 23:55:32.522208+00:00,736010912233332,
andres,-17.339156,-66.266929,24.02857142857143,2021-10-20 23:55:32.522208+00:00,736010912233332,
andres,-17.339837,-66.266944,27.342857142857145,2021-10-20 23:55:32.522208+00:00,736010912233332,
andres,-17.340515,-66.266993,28.171428571428574,2021-10-20 23:55:32.522208+00:00,736010912233332,
andres,-17.341016,-66.267192,26.1,2021-10-20 23:55:32.515700+00:00,736010912233332,
andres,-17.341409,-66.267383,27.75714285714286,2021-10-20 23:55:32.500074+00:00,736010912233332,
andres,-17.342267,-66.26739,27.342857142857145,2021-10-20 23:55:32.500074+00:00,736010912233332,
andres,-17.343462,-66.26814,26.1,2021-10-20 23:55:32.500074+00:00,736010912233332,
andres,-17.343898,-66.268352,22.371428571428574,2021-10-20 23:55:32.500074+00:00,736010912233332,
andres,-17.344482,-66.268434,24.442857142857143,2021-10-20 23:55:32.484449+00:00,736010912233332,
andres,-17.345265,-66.268515,21.12857142857143,2021-10-20 23:55:32.484449+00:00,736010912233332,
andres,-17.345808,-66.268436,20.3,2021-10-20 23:55:32.484449+00:00,736010912233332,
andres,-17.346376,-66.268355,23.614285714285717,2021-10-20 23:55:32.468821+00:00,736010912233332,
andres,-17.347033,-66.268264,25.271428571428572,2021-10-20 23:55:32.468821+00:00,736010912233332,
andres,-17.348087,-66.268145,22.371428571428574,2021-10-20 23:55:32.468821+00:00,736010912233332,
andres,-17.3488,-66.26813,17.400000000000002,2021-10-20 23:55:32.453196+00:00,736010912233332,
andres,-17.34931,-66.268128,16.15714285714286,2021-10-20 23:55:32.453196+00:00,736010912233332,
andres,-17.350114,-66.268255,14.914285714285715,2021-10-20 23:55:32.437569+00:00,736010912233332,
andres,-17.35015,-66.268605,14.914285714285715,2021-10-20 23:55:32.437569+00:00,736010912233332,
andres,-17.35018,-66.269156,16.985714285714288,2021-10-20 23:55:32.421944+00:00,736010912233332,
andres,-17.350241,-66.27013,14.914285714285715,2021-10-20 23:55:32.421944+00:00,736010912233332,
andres,-17.350229,-66.270473,17.814285714285717,2021-10-20 23:55:32.421944+00:00,736010912233332,
andres,-17.350218,-66.271006,16.15714285714286,2021-10-20 23:55:32.399810+00:00,736010912233332,
andres,-17.350199,-66.271413,16.15714285714286,2021-10-20 23:55:32.399810+00:00,736010912233332,
andres,-17.350289,-66.272525,18.642857142857142,2021-10-20 23:55:32.384184+00:00,736010912233332,
andres,-17.350558,-66.272952,18.642857142857142,2021-10-20 23:55:32.368558+00:00,736010912233332,
andres,-17.350962,-66.272849,20.3,2021-10-20 23:55:32.368558+00:00,736010912233332,
andres,-17.351321,-66.272705,20.3,2021-10-20 23:55:32.352933+00:00,736010912233332,
andres,-17.35168,-66.272597,18.22857142857143,2021-10-20 23:55:32.352933+00:00,736010912233332,
andres,-17.351981,-66.272469,17.400000000000002,2021-10-20 23:55:32.352933+00:00,736010912233332,
andres,-17.352451,-66.272458,14.914285714285715,2021-10-20 23:55:32.337306+00:00,736010912233332,
andres,-17.352828,-66.272703,17.400000000000002,2021-10-20 23:55:32.337306+00:00,736010912233332,
andres,-17.353071,-66.273026,17.400000000000002,2021-10-20 23:55:32.337306+00:00,736010912233332,
andres,-17.353623,-66.273461,15.742857142857144,2021-10-20 23:55:32.321679+00:00,736010912233332,
andres,-17.354515,-66.274112,18.642857142857142,2021-10-20 23:55:32.321679+00:00,736010912233332,
andres,-17.354902,-66.27425,15.32857142857143,2021-10-20 23:55:32.321679+00:00,736010912233332,
andres,-17.355318,-66.274328,14.914285714285715,2021-10-20 23:55:32.299546+00:00,736010912233332,
andres,-17.355927,-66.274473,17.400000000000002,2021-10-20 23:55:32.299546+00:00,736010912233332,
andres,-17.356423,-66.274467,19.47142857142857,2021-10-20 23:55:32.299546+00:00,736010912233332,
andres,-17.356859,-66.274587,19.885714285714286,2021-10-20 23:55:32.283920+00:00,736010912233332,
andres,-17.357335,-66.274795,19.47142857142857,2021-10-20 23:55:32.283920+00:00,736010912233332,
andres,-17.357752,-66.274925,17.814285714285717,2021-10-20 23:55:32.283920+00:00,736010912233332,
andres,-17.358238,-66.275041,14.914285714285715,2021-10-20 23:55:32.268294+00:00,736010912233332,
andres,-17.358773,-66.275078,13.257142857142858,2021-10-20 23:55:32.268294+00:00,736010912233332,
andres,-17.359291,-66.275039,13.671428571428573,2021-10-20 23:55:32.268294+00:00,736010912233332,
andres,-17.359854,-66.275057,15.32857142857143,2021-10-20 23:55:32.252669+00:00,736010912233332,
andres,-17.360162,-66.275075,14.085714285714287,2021-10-20 23:55:32.252669+00:00,736010912233332,
andres,-17.360488,-66.275151,11.185714285714287,2021-10-20 23:55:32.252669+00:00,736010912233332,
andres,-17.361069,-66.275261,14.500000000000002,2021-10-20 23:55:32.252669+00:00,736010912233332,
andres,-17.361538,-66.275319,12.428571428571429,2021-10-20 23:55:32.237042+00:00,736010912233332,
andres,-17.362659,-66.275493,13.671428571428573,2021-10-20 23:55:32.237042+00:00,736010912233332,
andres,-17.363328,-66.275607,14.500000000000002,2021-10-20 23:55:32.237042+00:00,736010912233332,
andres,-17.363806,-66.275694,14.500000000000002,2021-10-20 23:55:32.221417+00:00,736010912233332,
andres,-17.364072,-66.275767,16.571428571428573,2021-10-20 23:55:32.221417+00:00,736010912233332,
andres,-17.364547,-66.275914,12.014285714285714,2021-10-20 23:55:32.221417+00:00,736010912233332,
andres,-17.364944,-66.276035,13.671428571428573,2021-10-20 23:55:32.214909+00:00,736010912233332,
andres,-17.36542,-66.276184,11.600000000000001,2021-10-20 23:55:32.199283+00:00,736010912233332,
andres,-17.365971,-66.276348,12.428571428571429,2021-10-20 23:55:32.199283+00:00,736010912233332,
andres,-17.366452,-66.276476,14.085714285714287,2021-10-20 23:55:32.199283+00:00,736010912233332,
andres,-17.367467,-66.276629,12.428571428571429,2021-10-20 23:55:32.183657+00:00,736010912233332,
andres,-17.368416,-66.276772,14.085714285714287,2021-10-20 23:55:32.183657+00:00,736010912233332,
andres,-17.369628,-66.276976,14.085714285714287,2021-10-20 23:55:32.183657+00:00,736010912233332,
andres,-17.370056,-66.277065,14.914285714285715,2021-10-20 23:55:32.168031+00:00,736010912233332,
andres,-17.370552,-66.27715,14.500000000000002,2021-10-20 23:55:32.152405+00:00,736010912233332,
andres,-17.372578,-66.277499,14.085714285714287,2021-10-20 23:55:32.136779+00:00,736010912233332,
andres,-17.374566,-66.277844,13.671428571428573,2021-10-20 23:55:32.136779+00:00,736010912233332,
andres,-17.374818,-66.277872,13.671428571428573,2021-10-20 23:55:32.083390+00:00,736010912233332,
andres,-17.375115,-66.277918,13.257142857142858,2021-10-20 23:55:32.083390+00:00,736010912233332,
andres,-17.375779,-66.278006,13.671428571428573,2021-10-20 23:55:32.067765+00:00,736010912233332,
andres,-17.376559,-66.278081,13.671428571428573,2021-10-20 23:55:32.067765+00:00,736010912233332,
andres,-17.377595,-66.278039,18.22857142857143,2021-10-20 23:55:32.067765+00:00,736010912233332,
andres,-17.378706,-66.277991,14.500000000000002,2021-10-20 23:55:32.052138+00:00,736010912233332,
andres,-17.379257,-66.277965,16.985714285714288,2021-10-20 23:55:32.052138+00:00,736010912233332,
andres,-17.379449,-66.277959,16.985714285714288,2021-10-20 23:55:32.052138+00:00,736010912233332,
andres,-17.379701,-66.277955,17.400000000000002,2021-10-20 23:55:32.052138+00:00,736010912233332,
andres,-17.380339,-66.277931,14.500000000000002,2021-10-20 23:55:32.036512+00:00,736010912233332,
andres,-17.3811,-66.277909,15.32857142857143,2021-10-20 23:55:32.036512+00:00,736010912233332,
andres,-17.381774,-66.277879,16.571428571428573,2021-10-20 23:55:32.036512+00:00,736010912233332,
andres,-17.382495,-66.277694,15.32857142857143,2021-10-20 23:55:32.020887+00:00,736010912233332,
andres,-17.38354,-66.277424,19.885714285714286,2021-10-20 23:55:32.020887+00:00,736010912233332,
andres,-17.384544,-66.277116,15.742857142857144,2021-10-20 23:55:32.020887+00:00,736010912233332,
andres,-17.385514,-66.277108,16.571428571428573,2021-10-20 23:55:32.014380+00:00,736010912233332,
andres,-17.386135,-66.277098,13.671428571428573,2021-10-20 23:55:32.014380+00:00,736010912233332,
andres,-17.386442,-66.277102,17.400000000000002,2021-10-20 23:55:31.998755+00:00,736010912233332,
andres,-17.387068,-66.277066,15.32857142857143,2021-10-20 23:55:31.998755+00:00,736010912233332,
andres,-17.388346,-66.277074,16.985714285714288,2021-10-20 23:55:31.998755+00:00,736010912233332,
andres,-17.388821,-66.277091,20.714285714285715,2021-10-20 23:55:31.983128+00:00,736010912233332,
andres,-17.388852,-66.277079,20.3,2021-10-20 23:55:31.983128+00:00,736010912233332,
andres,-17.388876,-66.277061,21.12857142857143,2021-10-20 23:55:31.983128+00:00,736010912233332,
andres,-17.389072,-66.277052,19.885714285714286,2021-10-20 23:55:31.983128+00:00,736010912233332,
andres,-17.389667,-66.277046,18.642857142857142,2021-10-20 23:55:31.967502+00:00,736010912233332,
andres,-17.390197,-66.277047,20.3,2021-10-20 23:55:31.967502+00:00,736010912233332,
andres,-17.390766,-66.277082,16.985714285714288,2021-10-20 23:55:31.967502+00:00,736010912233332,
andres,-17.391153,-66.27715,20.714285714285715,2021-10-20 23:55:31.951876+00:00,736010912233332,
andres,-17.391536,-66.277459,20.3,2021-10-20 23:55:31.951876+00:00,736010912233332,
andres,-17.392823,-66.278063,22.371428571428574,2021-10-20 23:55:31.951876+00:00,736010912233332,
andres,-17.393548,-66.278101,24.857142857142858,2021-10-20 23:55:31.951876+00:00,736010912233332,
andres,-17.393558,-66.278098,24.442857142857143,2021-10-20 23:55:31.936250+00:00,736010912233332,
andres,-17.393789,-66.278192,23.200000000000003,2021-10-20 23:55:31.936250+00:00,736010912233332,
andres,-17.393977,-66.278122,21.12857142857143,2021-10-20 23:55:31.936250+00:00,736010912233332,
andres,-17.393938,-66.27752,21.542857142857144,2021-10-20 23:55:31.936250+00:00,736010912233332,
andres,-17.393851,-66.27654,14.914285714285715,2021-10-20 23:55:31.920625+00:00,736010912233332,
andres,-17.393752,-66.27554,20.3,2021-10-20 23:55:31.920625+00:00,736010912233332,
andres,-17.393729,-66.275116,22.78571428571429,2021-10-20 23:55:31.920625+00:00,736010912233332,
andres,-17.393656,-66.274509,21.542857142857144,2021-10-20 23:55:31.920625+00:00,736010912233332,
andres,-17.39355,-66.273581,17.814285714285717,2021-10-20 23:55:31.914118+00:00,736010912233332,
andres,-17.393471,-66.272681,25.685714285714287,2021-10-20 23:55:31.898492+00:00,736010912233332,
andres,-17.393313,-66.271915,23.614285714285717,2021-10-20 23:55:31.898492+00:00,736010912233332,
andres,-17.393207,-66.270743,21.95714285714286,2021-10-20 23:55:31.898492+00:00,736010912233332,
andres,-17.393179,-66.270564,19.057142857142857,2021-10-20 23:55:31.898492+00:00,736010912233332,
andres,-17.393167,-66.270518,20.3,2021-10-20 23:55:31.882866+00:00,736010912233332,
andres,-17.393117,-66.270251,23.200000000000003,2021-10-20 23:55:31.882866+00:00,736010912233332,
andres,-17.393035,-66.269626,25.685714285714287,2021-10-20 23:55:31.882866+00:00,736010912233332,
andres,-17.39293,-66.268521,23.200000000000003,2021-10-20 23:55:31.867239+00:00,736010912233332,
andres,-17.39278,-66.266997,16.985714285714288,2021-10-20 23:55:31.867239+00:00,736010912233332,
andres,-17.392652,-66.265702,18.642857142857142,2021-10-20 23:55:31.867239+00:00,736010912233332,
andres,-17.392445,-66.263826,17.814285714285717,2021-10-20 23:55:31.867239+00:00,736010912233332,
andres,-17.392311,-66.262514,17.400000000000002,2021-10-20 23:55:31.851613+00:00,736010912233332,
andres,-17.3922,-66.261303,16.985714285714288,2021-10-20 23:55:31.851613+00:00,736010912233332,
andres,-17.392137,-66.260554,20.714285714285715,2021-10-20 23:55:31.851613+00:00,736010912233332,
andres,-17.39214,-66.260529,19.47142857142857,2021-10-20 23:55:31.851613+00:00,736010912233332,
andres,-17.392144,-66.260524,20.714285714285715,2021-10-20 23:55:31.835988+00:00,736010912233332,
andres,-17.39215,-66.260495,18.22857142857143,2021-10-20 23:55:31.835988+00:00,736010912233332,
andres,-17.392115,-66.260115,22.78571428571429,2021-10-20 23:55:31.835988+00:00,736010912233332,
andres,-17.392027,-66.259265,24.442857142857143,2021-10-20 23:55:31.820362+00:00,736010912233332,
andres,-17.391879,-66.257811,19.885714285714286,2021-10-20 23:55:31.820362+00:00,736010912233332,
andres,-17.391772,-66.256823,21.12857142857143,2021-10-20 23:55:31.820362+00:00,736010912233332,
andres,-17.391659,-66.255645,22.371428571428574,2021-10-20 23:55:31.820362+00:00,736010912233332,
andres,-17.391537,-66.254409,20.714285714285715,2021-10-20 23:55:31.817854+00:00,736010912233332,
andres,-17.391421,-66.253276,19.47142857142857,2021-10-20 23:55:31.802228+00:00,736010912233332,
andres,-17.391293,-66.252013,20.3,2021-10-20 23:55:31.802228+00:00,736010912233332,
andres,-17.391058,-66.248906,22.78571428571429,2021-10-20 23:55:31.802228+00:00,736010912233332,
andres,-17.39095,-66.246626,16.571428571428573,2021-10-20 23:55:31.802228+00:00,736010912233332,
andres,-17.390901,-66.245261,20.714285714285715,2021-10-20 23:55:31.786602+00:00,736010912233332,
andres,-17.39098,-66.243971,17.814285714285717,2021-10-20 23:55:31.786602+00:00,736010912233332,
andres,-17.390819,-66.243794,19.057142857142857,2021-10-20 23:55:31.786602+00:00,736010912233332,
andres,-17.390527,-66.243602,20.3,2021-10-20 23:55:31.786602+00:00,736010912233332,
andres,-17.39021,-66.243547,18.642857142857142,2021-10-20 23:55:31.770977+00:00,736010912233332,
andres,-17.389744,-66.243565,20.3,2021-10-20 23:55:31.770977+00:00,736010912233332,
andres,-17.389283,-66.243617,20.714285714285715,2021-10-20 23:55:31.770977+00:00,736010912233332,
andres,-17.389049,-66.243714,21.95714285714286,2021-10-20 23:55:31.770977+00:00,736010912233332,
